Scope	Level 1	Level 2	Level 3	Level 4	Column Text	UOM	GHG/Unit	GHG Conversion Factor 2022
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Battery Electric Vehicle	km	kg CO2e of CO2	0.05585
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Battery Electric Vehicle	km	kg CO2e of CH4	0.00020
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Battery Electric Vehicle	km	kg CO2e of N2O	0.00035
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Diesel	miles	kg CO2e	0.28186
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Diesel	miles	kg CO2e of CO2	0.27885
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Diesel	miles	kg CO2e of CH4	0.00001
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Diesel	miles	kg CO2e of N2O	0.00300
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Petrol	miles	kg CO2e	0.32928
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Petrol	miles	kg CO2e of CO2	0.32811
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Petrol	miles	kg CO2e of CH4	0.00038
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Petrol	miles	kg CO2e of N2O	0.00079
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		CNG	miles	kg CO2e	
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		CNG	miles	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		CNG	miles	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		CNG	miles	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		LPG	miles	kg CO2e	
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		LPG	miles	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		LPG	miles	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		LPG	miles	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Unknown	miles	kg CO2e	
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Unknown	miles	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Unknown	miles	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Unknown	miles	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Plug-in Hybrid Electric Vehicle	miles	kg CO2e	
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Plug-in Hybrid Electric Vehicle	miles	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Plug-in Hybrid Electric Vehicle	miles	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Plug-in Hybrid Electric Vehicle	miles	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Battery Electric Vehicle	miles	kg CO2e	0.09079
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Battery Electric Vehicle	miles	kg CO2e of CO2	0.08989
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Battery Electric Vehicle	miles	kg CO2e of CH4	0.00033
Scope 3	Freighting goods	Vans	Class II (1.305 to 1.74 tonnes)		Battery Electric Vehicle	miles	kg CO2e of N2O	0.00057
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Diesel	tonne.km	kg CO2e	0.57034
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Diesel	tonne.km	kg CO2e of CO2	0.56617
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Diesel	tonne.km	kg CO2e of CH4	0.00001
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Diesel	tonne.km	kg CO2e of N2O	0.00416
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Petrol	tonne.km	kg CO2e	0.80723
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Petrol	tonne.km	kg CO2e of CO2	0.80542
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Petrol	tonne.km	kg CO2e of CH4	0.00059
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Petrol	tonne.km	kg CO2e of N2O	0.00122
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		CNG	tonne.km	kg CO2e	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		CNG	tonne.km	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		CNG	tonne.km	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		CNG	tonne.km	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		LPG	tonne.km	kg CO2e	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		LPG	tonne.km	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		LPG	tonne.km	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		LPG	tonne.km	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Unknown	tonne.km	kg CO2e	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Unknown	tonne.km	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Unknown	tonne.km	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Unknown	tonne.km	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	tonne.km	kg CO2e	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	tonne.km	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	tonne.km	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	tonne.km	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Battery Electric Vehicle	tonne.km	kg CO2e	0.26121
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Battery Electric Vehicle	tonne.km	kg CO2e of CO2	0.25887
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Battery Electric Vehicle	tonne.km	kg CO2e of CH4	0.00086
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Battery Electric Vehicle	tonne.km	kg CO2e of N2O	0.00148
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Diesel	km	kg CO2e	0.25481
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Diesel	km	kg CO2e of CO2	0.25295
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Diesel	km	kg CO2e of CH4	0.00000
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Diesel	km	kg CO2e of N2O	0.00186
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Petrol	km	kg CO2e	0.32607
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Petrol	km	kg CO2e of CO2	0.32534
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Petrol	km	kg CO2e of CH4	0.00024
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Petrol	km	kg CO2e of N2O	0.00049
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		CNG	km	kg CO2e	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		CNG	km	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		CNG	km	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		CNG	km	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		LPG	km	kg CO2e	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		LPG	km	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		LPG	km	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		LPG	km	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Unknown	km	kg CO2e	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Unknown	km	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Unknown	km	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Unknown	km	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	km	kg CO2e	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	km	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	km	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	km	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Battery Electric Vehicle	km	kg CO2e	0.09327
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Battery Electric Vehicle	km	kg CO2e of CO2	0.09249
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Battery Electric Vehicle	km	kg CO2e of CH4	0.00029
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Battery Electric Vehicle	km	kg CO2e of N2O	0.00049
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Diesel	miles	kg CO2e	0.41010
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Diesel	miles	kg CO2e of CO2	0.40709
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Diesel	miles	kg CO2e of CH4	0.00001
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Diesel	miles	kg CO2e of N2O	0.00300
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Petrol	miles	kg CO2e	0.52475
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Petrol	miles	kg CO2e of CO2	0.52358
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Petrol	miles	kg CO2e of CH4	0.00038
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Petrol	miles	kg CO2e of N2O	0.00079
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		CNG	miles	kg CO2e	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		CNG	miles	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		CNG	miles	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		CNG	miles	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		LPG	miles	kg CO2e	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		LPG	miles	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		LPG	miles	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		LPG	miles	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Unknown	miles	kg CO2e	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Unknown	miles	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Unknown	miles	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Unknown	miles	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	miles	kg CO2e	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	miles	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	miles	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	miles	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Battery Electric Vehicle	miles	kg CO2e	0.15009
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Battery Electric Vehicle	miles	kg CO2e of CO2	0.14884
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Battery Electric Vehicle	miles	kg CO2e of CH4	0.00046
Scope 3	Freighting goods	Vans	Class III (1.74 to 3.5 tonnes)		Battery Electric Vehicle	miles	kg CO2e of N2O	0.00079
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Diesel	tonne.km	kg CO2e	0.57871
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Diesel	tonne.km	kg CO2e of CO2	0.57405
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Diesel	tonne.km	kg CO2e of CH4	0.00001
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Diesel	tonne.km	kg CO2e of N2O	0.00465
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Petrol	tonne.km	kg CO2e	0.75394
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Petrol	tonne.km	kg CO2e of CO2	0.75145
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Petrol	tonne.km	kg CO2e of CH4	0.00081
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Petrol	tonne.km	kg CO2e of N2O	0.00168
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		CNG	tonne.km	kg CO2e	0.59128
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		CNG	tonne.km	kg CO2e of CO2	0.58693
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		CNG	tonne.km	kg CO2e of CH4	0.00295
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		CNG	tonne.km	kg CO2e of N2O	0.00140
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		LPG	tonne.km	kg CO2e	0.65020
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		LPG	tonne.km	kg CO2e of CO2	0.64871
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		LPG	tonne.km	kg CO2e of CH4	0.00009
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		LPG	tonne.km	kg CO2e of N2O	0.00140
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Unknown	tonne.km	kg CO2e	0.58421
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Unknown	tonne.km	kg CO2e of CO2	0.57963
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Unknown	tonne.km	kg CO2e of CH4	0.00003
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Unknown	tonne.km	kg CO2e of N2O	0.00455
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	tonne.km	kg CO2e	
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	tonne.km	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	tonne.km	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	tonne.km	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Battery Electric Vehicle	tonne.km	kg CO2e	0.25116
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Battery Electric Vehicle	tonne.km	kg CO2e of CO2	0.24866
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Battery Electric Vehicle	tonne.km	kg CO2e of CH4	0.00092
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Battery Electric Vehicle	tonne.km	kg CO2e of N2O	0.00158
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Diesel	km	kg CO2e	0.23156
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Diesel	km	kg CO2e of CO2	0.22970
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Diesel	km	kg CO2e of CH4	0.00000
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Diesel	km	kg CO2e of N2O	0.00186
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Petrol	km	kg CO2e	0.21332
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Petrol	km	kg CO2e of CO2	0.21259
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Petrol	km	kg CO2e of CH4	0.00024
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Petrol	km	kg CO2e of N2O	0.00049
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		CNG	km	kg CO2e	0.23575
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		CNG	km	kg CO2e of CO2	0.23401
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		CNG	km	kg CO2e of CH4	0.00118
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		CNG	km	kg CO2e of N2O	0.00056
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		LPG	km	kg CO2e	0.25924
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		LPG	km	kg CO2e of CO2	0.25864
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		LPG	km	kg CO2e of CH4	0.00004
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		LPG	km	kg CO2e of N2O	0.00056
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Unknown	km	kg CO2e	0.23099
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Unknown	km	kg CO2e of CO2	0.22916
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Unknown	km	kg CO2e of CH4	0.00001
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Unknown	km	kg CO2e of N2O	0.00182
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	km	kg CO2e	
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	km	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	km	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	km	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Battery Electric Vehicle	km	kg CO2e	0.06225
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Battery Electric Vehicle	km	kg CO2e of CO2	0.06170
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Battery Electric Vehicle	km	kg CO2e of CH4	0.00020
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Battery Electric Vehicle	km	kg CO2e of N2O	0.00035
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Diesel	miles	kg CO2e	0.37268
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Diesel	miles	kg CO2e of CO2	0.36967
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Diesel	miles	kg CO2e of CH4	0.00001
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Diesel	miles	kg CO2e of N2O	0.00300
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Petrol	miles	kg CO2e	0.34330
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Petrol	miles	kg CO2e of CO2	0.34213
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Petrol	miles	kg CO2e of CH4	0.00038
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Petrol	miles	kg CO2e of N2O	0.00079
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		CNG	miles	kg CO2e	0.37939
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		CNG	miles	kg CO2e of CO2	0.37660
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		CNG	miles	kg CO2e of CH4	0.00189
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		CNG	miles	kg CO2e of N2O	0.00090
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		LPG	miles	kg CO2e	0.41721
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		LPG	miles	kg CO2e of CO2	0.41625
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		LPG	miles	kg CO2e of CH4	0.00006
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		LPG	miles	kg CO2e of N2O	0.00090
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Unknown	miles	kg CO2e	0.37174
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Unknown	miles	kg CO2e of CO2	0.36880
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Unknown	miles	kg CO2e of CH4	0.00002
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Unknown	miles	kg CO2e of N2O	0.00292
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	miles	kg CO2e	
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	miles	kg CO2e of CO2	
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	miles	kg CO2e of CH4	
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Plug-in Hybrid Electric Vehicle	miles	kg CO2e of N2O	
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Battery Electric Vehicle	miles	kg CO2e	0.10019
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Battery Electric Vehicle	miles	kg CO2e of CO2	0.09929
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Battery Electric Vehicle	miles	kg CO2e of CH4	0.00033
Scope 3	Freighting goods	Vans	Average (up to 3.5 tonnes)		Battery Electric Vehicle	miles	kg CO2e of N2O	0.00057
Scope 3	Freighting goods	HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)		0% Laden	tonne.km	kg CO2e	
Scope 3	Freighting goods	HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)		0% Laden	tonne.km	kg CO2e of CO2	
Scope 3	Freighting goods	HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)		0% Laden	tonne.km	kg CO2e of CH4	
Scope 3	Freighting goods	HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)		0% Laden	tonne.km	kg CO2e of N2O	
Scope 3	Freighting goods	HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)		50% Laden	tonne.km	kg CO2e	0.48922
Scope 3	Freighting goods	HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)		50% Laden	tonne.km	kg CO2e of CO2	0.48356
Scope 3	Freighting goods	HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)		50% Laden	tonne.km	kg CO2e of CH4	0.00009
Scope 3	Freighting goods	HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)		50% Laden	tonne.km	kg CO2e of N2O	0.00557
Scope 3	Freighting goods	HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)		100% Laden	tonne.km	kg CO2e	0.26396
Scope 3	Freighting goods	HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)		100% Laden	tonne.km	kg CO2e of CO2	0.26112
Scope 3	Freighting goods	HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)		100% Laden	tonne.km	kg CO2e of CH4	0.00005
Scope 3	Freighting goods	HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)		100% Laden	tonne.km	kg CO2e of N2O	0.00279
Scope 3	Freighting goods	HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)		Average laden	tonne.km	kg CO2e	0.56214
Scope 3	Freighting goods	HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)		Average laden	tonne.km	kg CO2e of CO2	0.55599
Scope 3	Freighting goods	HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)		Average laden	tonne.km	kg CO2e of CH4	0.00010
Scope 3	Freighting goods	HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)		Average laden	tonne.km	kg CO2e of N2O	0.00605
Scope 3	Freighting goods	HGV (all diesel)	Rigid (>3.5 - 7.5 tonnes)		0% Laden	km	kg CO2e	0.46338
